id;names;class_node;node.size;log_node.size;country;country.label;node.colour
RW210;t1949;review;5;2.5;paper; ;blue3
RW232;t1952;review;5;2.5;paper; ;blue3
RW233;t1953;review;5;2.5;paper; ;blue3
RW235;t1954;review;5;2.5;paper; ;blue3
RW232;t1965;review;5;2.5;paper; ;blue3
RW233;t1966;review;5;2.5;paper; ;blue3
RW235;t1967;review;5;2.5;paper; ;blue3
RW71;t1968;review;5;2.5;paper; ;blue3
RW137;t1971;review;5;2.5;paper; ;blue3
RW206;t1978;review;5;2.5;paper; ;blue3
RW207;t1979;review;5;2.5;paper; ;blue3
RW209;t1981;review;5;2.5;paper; ;blue3
RW210;t1982;review;5;2.5;paper; ;blue3
RW232;t1985;review;5;2.5;paper; ;blue3
RW233;t1986;review;5;2.5;paper; ;blue3
RW235;t1987;review;5;2.5;paper; ;blue3
RW232;t1988;review;5;2.5;paper; ;blue3
RW233;t1989;review;5;2.5;paper; ;blue3
RW235;t1990;review;5;2.5;paper; ;blue3
RW71;t1992;review;5;2.5;paper; ;blue3
RW137;t1995;review;5;2.5;paper; ;blue3
RW206;t2002;review;5;2.5;paper; ;blue3
RW207;t2003;review;5;2.5;paper; ;blue3
RW209;t2005;review;5;2.5;paper; ;blue3
RW210;t2006;review;5;2.5;paper; ;blue3
RW232;t2009;review;5;2.5;paper; ;blue3
RW233;t2010;review;5;2.5;paper; ;blue3
RW235;t2011;review;5;2.5;paper; ;blue3
RW71;t2018;review;5;2.5;paper; ;blue3
RW137;t2021;review;5;2.5;paper; ;blue3
RW206;t2028;review;5;2.5;paper; ;blue3
RW207;t2029;review;5;2.5;paper; ;blue3
RW209;t2031;review;5;2.5;paper; ;blue3
RW210;t2032;review;5;2.5;paper; ;blue3
RW232;t2035;review;5;2.5;paper; ;blue3
RW233;t2036;review;5;2.5;paper; ;blue3
RW235;t2037;review;5;2.5;paper; ;blue3
RW71;t2061;review;5;2.5;paper; ;blue3
RW137;t2064;review;5;2.5;paper; ;blue3
RW206;t2071;review;5;2.5;paper; ;blue3
RW207;t2072;review;5;2.5;paper; ;blue3
RW209;t2074;review;5;2.5;paper; ;blue3
RW210;t2075;review;5;2.5;paper; ;blue3
RW232;t2078;review;5;2.5;paper; ;blue3
RW233;t2079;review;5;2.5;paper; ;blue3
RW235;t2080;review;5;2.5;paper; ;blue3
RW71;t2081;review;5;2.5;paper; ;blue3
RW137;t2084;review;5;2.5;paper; ;blue3
RW232;t2087;review;5;2.5;paper; ;blue3
RW233;t2088;review;5;2.5;paper; ;blue3
RW235;t2089;review;5;2.5;paper; ;blue3
RW71;t2090;review;5;2.5;paper; ;blue3
RW137;t2093;review;5;2.5;paper; ;blue3
RW71;t2097;review;5;2.5;paper; ;blue3
RW137;t2100;review;5;2.5;paper; ;blue3
RW73;t2122;review;5;2.5;paper; ;dodgerblue2
RW73;t2133;review;5;2.5;paper; ;dodgerblue2
RW73;t2142;review;5;2.5;paper; ;dodgerblue2
RW4;t2181;review;5;2.5;paper; ;slateblue3
RW4;t2186;review;5;2.5;paper; ;slateblue3
RW4;t2200;review;5;2.5;paper; ;slateblue3
RW4;t2201;review;5;2.5;paper; ;slateblue3
RW64;t2204;review;5;2.5;paper; ;tan4
RW64;t2206;review;5;2.5;paper; ;tan4
RW284;t2212;review;5;2.5;paper; ;darkblue
RW294;t2213;review;5;2.5;paper; ;darkblue
RW294;t2214;review;5;2.5;paper; ;darkblue
RW284;t2226;review;5;2.5;paper; ;darkblue
RW284;t2233;review;5;2.5;paper; ;darkblue
RW284;t2246;review;5;2.5;paper; ;darkblue
RW284;t2259;review;5;2.5;paper; ;darkblue
RW294;t2260;review;5;2.5;paper; ;darkblue
RW284;t2261;review;5;2.5;paper; ;darkblue
RW294;t2280;review;5;2.5;paper; ;darkblue
RW64;t2300;review;5;2.5;paper; ;lightsalmon4
RW300;t2311;review;5;2.5;paper; ;lightcoral
RW300;t2314;review;5;2.5;paper; ;lightcoral
RW288;t2368;review;5;2.5;paper; ;deepskyblue4
RW288;t2417;review;5;2.5;paper; ;deepskyblue4
RW225;t2437;review;5;2.5;paper; ;deepskyblue4
RW225;t2438;review;5;2.5;paper; ;deepskyblue4
RW288;t2475;review;5;2.5;paper; ;deepskyblue4
RW12;t2485;review;5;2.5;paper; ;deepskyblue4
RW288;t2502;review;5;2.5;paper; ;deepskyblue4
RW181;t2522;review;5;2.5;paper; ;darkgreen
RW181;t2531;review;5;2.5;paper; ;darkgreen
RW62;t2538;review;5;2.5;paper; ;darkgreen
RW229;t2564;review;5;2.5;paper; ;darkgreen
RW225;t2583;review;5;2.5;paper; ;darkgreen
RW64;t2591;review;5;2.5;paper; ;darkgreen
RW181;t2597;review;5;2.5;paper; ;darkgreen
RW229;t2613;review;5;2.5;paper; ;darkgreen
RW197;t2619;review;5;2.5;paper; ;darkgreen
RW62;t2621;review;5;2.5;paper; ;darkgreen
RW64;t2625;review;5;2.5;paper; ;darkgreen
RW181;t2628;review;5;2.5;paper; ;darkgreen
RW197;t2629;review;5;2.5;paper; ;darkgreen
RW197;t2630;review;5;2.5;paper; ;darkgreen
RW62;t2638;review;5;2.5;paper; ;darkgreen
RW197;t2639;review;5;2.5;paper; ;darkgreen
RW229;t2646;review;5;2.5;paper; ;darkgreen
RW229;t2649;review;5;2.5;paper; ;darkgreen
RW225;t2650;review;5;2.5;paper; ;darkgreen
RW229;t2659;review;5;2.5;paper; ;darkgreen
RW62;t2662;review;5;2.5;paper; ;darkgreen
RW62;t2671;review;5;2.5;paper; ;darkgreen
RW62;t2688;review;5;2.5;paper; ;darkgreen
RW62;t2693;review;5;2.5;paper; ;darkgreen
RW197;t2697;review;5;2.5;paper; ;darkgreen
RW197;t2698;review;5;2.5;paper; ;darkgreen
RW86;t1401;review;6;2.5;paper; ;olivedrab4
RW72;t1408;review;6;2.5;paper; ;olivedrab4
RW97;t1409;review;6;2.5;paper; ;olivedrab4
RW72;t1413;review;6;2.5;paper; ;olivedrab4
RW97;t1414;review;6;2.5;paper; ;olivedrab4
RW116;t1415;review;6;2.5;paper; ;olivedrab4
RW72;t1419;review;6;2.5;paper; ;olivedrab4
RW97;t1420;review;6;2.5;paper; ;olivedrab4
RW45;t1422;review;6;2.5;paper; ;olivedrab4
RW72;t1424;review;6;2.5;paper; ;olivedrab4
RW97;t1425;review;6;2.5;paper; ;olivedrab4
RW45;t1427;review;6;2.5;paper; ;olivedrab4
RW72;t1429;review;6;2.5;paper; ;olivedrab4
RW97;t1430;review;6;2.5;paper; ;olivedrab4
RW1;t1431;review;6;2.5;paper; ;olivedrab4
RW116;t1432;review;6;2.5;paper; ;olivedrab4
RW1;t1433;review;6;2.5;paper; ;olivedrab4
RW72;t1436;review;6;2.5;paper; ;olivedrab4
RW97;t1437;review;6;2.5;paper; ;olivedrab4
RW276;t1438;review;6;2.5;paper; ;olivedrab4
RW276;t1439;review;6;2.5;paper; ;olivedrab4
RW86;t1440;review;6;2.5;paper; ;olivedrab4
RW72;t1443;review;6;2.5;paper; ;olivedrab4
RW97;t1444;review;6;2.5;paper; ;olivedrab4
RW45;t1446;review;6;2.5;paper; ;olivedrab4
RW72;t1448;review;6;2.5;paper; ;olivedrab4
RW97;t1449;review;6;2.5;paper; ;olivedrab4
RW45;t1456;review;6;2.5;paper; ;olivedrab4
RW72;t1458;review;6;2.5;paper; ;olivedrab4
RW97;t1459;review;6;2.5;paper; ;olivedrab4
RW116;t1460;review;6;2.5;paper; ;olivedrab4
RW86;t1461;review;6;2.5;paper; ;olivedrab4
RW72;t1464;review;6;2.5;paper; ;olivedrab4
RW97;t1465;review;6;2.5;paper; ;olivedrab4
RW72;t1468;review;6;2.5;paper; ;olivedrab4
RW97;t1469;review;6;2.5;paper; ;olivedrab4
RW97;t1474;review;6;2.5;paper; ;olivedrab4
RW72;t1479;review;6;2.5;paper; ;olivedrab4
RW97;t1480;review;6;2.5;paper; ;olivedrab4
RW276;t1481;review;6;2.5;paper; ;olivedrab4
RW72;t1484;review;6;2.5;paper; ;olivedrab4
RW97;t1485;review;6;2.5;paper; ;olivedrab4
RW276;t1486;review;6;2.5;paper; ;olivedrab4
RW1;t1487;review;6;2.5;paper; ;olivedrab4
RW72;t1491;review;6;2.5;paper; ;olivedrab4
RW97;t1492;review;6;2.5;paper; ;olivedrab4
RW86;t1495;review;6;2.5;paper; ;olivedrab4
RW127;t1501;review;6;2.5;paper; ;red
RW127;t1508;review;6;2.5;paper; ;red
RW127;t1510;review;6;2.5;paper; ;red
RW298;t1513;review;6;2.5;paper; ;red
RW76;t1514;review;6;2.5;paper; ;red
RW127;t1517;review;6;2.5;paper; ;red
RW127;t1522;review;6;2.5;paper; ;red
RW166;t1525;review;6;2.5;paper; ;red
RW168;t1526;review;6;2.5;paper; ;red
RW35;t1528;review;6;2.5;paper; ;red
RW35;t1529;review;6;2.5;paper; ;red
RW76;t1541;review;6;2.5;paper; ;red
RW127;t1548;review;6;2.5;paper; ;red
RW35;t1549;review;6;2.5;paper; ;red
RW168;t1565;review;6;2.5;paper; ;red
RW166;t1566;review;6;2.5;paper; ;red
RW127;t1568;review;6;2.5;paper; ;red
RW127;t1575;review;6;2.5;paper; ;red
RW127;t1582;review;6;2.5;paper; ;red
RW127;t1585;review;6;2.5;paper; ;red
RW298;t1604;review;6;2.5;paper; ;red
RW298;t1609;review;6;2.5;paper; ;red
RW298;t1610;review;6;2.5;paper; ;red
RW76;t1612;review;6;2.5;paper; ;red
RW127;t1614;review;6;2.5;paper; ;red
RW127;t1615;review;6;2.5;paper; ;red
RW166;t1621;review;6;2.5;paper; ;red
RW168;t1622;review;6;2.5;paper; ;red
RW298;t1623;review;6;2.5;paper; ;red
RW127;t1626;review;6;2.5;paper; ;red
RW127;t1637;review;6;2.5;paper; ;red
RW127;t1653;review;6;2.5;paper; ;red
RW127;t1657;review;6;2.5;paper; ;red
RW76;t1658;review;6;2.5;paper; ;red
RW127;t1669;review;6;2.5;paper; ;red
RW127;t1680;review;6;2.5;paper; ;red
RW166;t1681;review;6;2.5;paper; ;red
RW168;t1682;review;6;2.5;paper; ;red
RW76;t1683;review;6;2.5;paper; ;red
RW127;t1685;review;6;2.5;paper; ;red
RW127;t1701;review;6;2.5;paper; ;red
RW166;t1706;review;6;2.5;paper; ;red
RW168;t1707;review;6;2.5;paper; ;red
RW166;t1710;review;6;2.5;paper; ;red
RW168;t1711;review;6;2.5;paper; ;red
RW167;t1717;review;6;2.5;paper; ;royalblue2
RW167;t1718;review;6;2.5;paper; ;royalblue2
RW167;t1719;review;6;2.5;paper; ;royalblue2
RW112;t1735;review;6;2.5;paper; ;blue3
RW125;t1736;review;6;2.5;paper; ;blue3
RW254;t1757;review;6;2.5;paper; ;blue3
RW112;t1767;review;6;2.5;paper; ;blue3
RW125;t1768;review;6;2.5;paper; ;blue3
RW254;t1789;review;6;2.5;paper; ;blue3
RW254;t1804;review;6;2.5;paper; ;blue3
RW112;t1807;review;6;2.5;paper; ;blue3
RW125;t1808;review;6;2.5;paper; ;blue3
RW112;t1816;review;6;2.5;paper; ;blue3
RW125;t1817;review;6;2.5;paper; ;blue3
RW254;t1827;review;6;2.5;paper; ;blue3
RW112;t1829;review;6;2.5;paper; ;blue3
RW125;t1830;review;6;2.5;paper; ;blue3
RW254;t1859;review;6;2.5;paper; ;blue3
RW112;t1887;review;6;2.5;paper; ;blue3
RW125;t1888;review;6;2.5;paper; ;blue3
RW254;t1909;review;6;2.5;paper; ;blue3
RW112;t1911;review;6;2.5;paper; ;blue3
RW125;t1912;review;6;2.5;paper; ;blue3
RW254;t1933;review;6;2.5;paper; ;blue3
RW112;t1936;review;6;2.5;paper; ;blue3
RW125;t1937;review;6;2.5;paper; ;blue3
RW254;t1958;review;6;2.5;paper; ;blue3
RW128;t1961;review;6;2.5;paper; ;blue3
RW112;t1969;review;6;2.5;paper; ;blue3
RW125;t1970;review;6;2.5;paper; ;blue3
RW112;t1993;review;6;2.5;paper; ;blue3
RW125;t1994;review;6;2.5;paper; ;blue3
RW254;t2015;review;6;2.5;paper; ;blue3
RW112;t2019;review;6;2.5;paper; ;blue3
RW125;t2020;review;6;2.5;paper; ;blue3
RW254;t2041;review;6;2.5;paper; ;blue3
RW254;t2051;review;6;2.5;paper; ;blue3
RW254;t2056;review;6;2.5;paper; ;blue3
RW254;t2060;review;6;2.5;paper; ;blue3
RW112;t2062;review;6;2.5;paper; ;blue3
RW125;t2063;review;6;2.5;paper; ;blue3
RW112;t2082;review;6;2.5;paper; ;blue3
RW125;t2083;review;6;2.5;paper; ;blue3
RW112;t2091;review;6;2.5;paper; ;blue3
RW125;t2092;review;6;2.5;paper; ;blue3
RW112;t2098;review;6;2.5;paper; ;blue3
RW125;t2099;review;6;2.5;paper; ;blue3
RW42;t2118;review;6;2.5;paper; ;dodgerblue2
RW217;t2128;review;6;2.5;paper; ;dodgerblue2
RW33;t2168;review;6;2.5;paper; ;cornflowerblue
RW160;t2223;review;6;2.5;paper; ;darkblue
RW160;t2231;review;6;2.5;paper; ;darkblue
RW160;t2234;review;6;2.5;paper; ;darkblue
RW291;t2248;review;6;2.5;paper; ;darkblue
RW160;t2254;review;6;2.5;paper; ;darkblue
RW160;t2267;review;6;2.5;paper; ;darkblue
RW291;t2272;review;6;2.5;paper; ;darkblue
RW291;t2274;review;6;2.5;paper; ;darkblue
RW291;t2279;review;6;2.5;paper; ;darkblue
RW128;t2308;review;6;2.5;paper; ;pink
RW93;t2357;review;6;2.5;paper; ;purple3
RW93;t2361;review;6;2.5;paper; ;purple3
RW33;t2363;review;6;2.5;paper; ;deepskyblue4
RW188;t2367;review;6;2.5;paper; ;deepskyblue4
RW290;t2369;review;6;2.5;paper; ;deepskyblue4
RW214;t2371;review;6;2.5;paper; ;deepskyblue4
RW42;t2372;review;6;2.5;paper; ;deepskyblue4
RW42;t2373;review;6;2.5;paper; ;deepskyblue4
RW53;t2376;review;6;2.5;paper; ;deepskyblue4
RW39;t2379;review;6;2.5;paper; ;deepskyblue4
RW42;t2381;review;6;2.5;paper; ;deepskyblue4
RW53;t2383;review;6;2.5;paper; ;deepskyblue4
RW188;t2384;review;6;2.5;paper; ;deepskyblue4
RW33;t2385;review;6;2.5;paper; ;deepskyblue4
RW217;t2386;review;6;2.5;paper; ;deepskyblue4
RW53;t2392;review;6;2.5;paper; ;deepskyblue4
RW188;t2395;review;6;2.5;paper; ;deepskyblue4
RW217;t2402;review;6;2.5;paper; ;deepskyblue4
RW42;t2403;review;6;2.5;paper; ;deepskyblue4
RW53;t2411;review;6;2.5;paper; ;deepskyblue4
RW188;t2413;review;6;2.5;paper; ;deepskyblue4
RW290;t2419;review;6;2.5;paper; ;deepskyblue4
RW33;t2420;review;6;2.5;paper; ;deepskyblue4
RW217;t2423;review;6;2.5;paper; ;deepskyblue4
RW53;t2426;review;6;2.5;paper; ;deepskyblue4
RW53;t2436;review;6;2.5;paper; ;deepskyblue4
RW290;t2442;review;6;2.5;paper; ;deepskyblue4
RW39;t2445;review;6;2.5;paper; ;deepskyblue4
RW128;t2456;review;6;2.5;paper; ;deepskyblue4
RW42;t2465;review;6;2.5;paper; ;deepskyblue4
RW42;t2470;review;6;2.5;paper; ;deepskyblue4
RW72;t2477;review;6;2.5;paper; ;deepskyblue4
RW33;t2478;review;6;2.5;paper; ;deepskyblue4
RW171;t2482;review;6;2.5;paper; ;deepskyblue4
RW171;t2483;review;6;2.5;paper; ;deepskyblue4
RW72;t2487;review;6;2.5;paper; ;deepskyblue4
RW97;t2488;review;6;2.5;paper; ;deepskyblue4
RW171;t2491;review;6;2.5;paper; ;deepskyblue4
RW33;t2494;review;6;2.5;paper; ;deepskyblue4
RW188;t2495;review;6;2.5;paper; ;deepskyblue4
RW171;t2496;review;6;2.5;paper; ;deepskyblue4
RW42;t2497;review;6;2.5;paper; ;deepskyblue4
RW42;t2500;review;6;2.5;paper; ;deepskyblue4
RW290;t2504;review;6;2.5;paper; ;deepskyblue4
RW171;t2505;review;6;2.5;paper; ;deepskyblue4
RW39;t2508;review;6;2.5;paper; ;deepskyblue4
RW214;t2514;review;6;2.5;paper; ;darkgreen
RW109;t2518;review;6;2.5;paper; ;darkgreen
RW214;t2526;review;6;2.5;paper; ;darkgreen
RW128;t2565;review;6;2.5;paper; ;darkgreen
RW214;t2574;review;6;2.5;paper; ;darkgreen
RW254;t2589;review;6;2.5;paper; ;darkgreen
RW214;t2600;review;6;2.5;paper; ;darkgreen
RW109;t2601;review;6;2.5;paper; ;darkgreen
RW42;t2617;review;6;2.5;paper; ;darkgreen
RW128;t2634;review;6;2.5;paper; ;darkgreen
RW109;t2664;review;6;2.5;paper; ;darkgreen
RW93;t2670;review;6;2.5;paper; ;darkgreen
RW93;t2677;review;6;2.5;paper; ;darkgreen
RW110;t1352;review;7;2.5;paper; ;yellow4
RW44;t1357;review;7;2.5;paper; ;yellow4
RW110;t1358;review;7;2.5;paper; ;yellow4
RW155;t1361;review;7;2.5;paper; ;yellow4
RW44;t1366;review;7;2.5;paper; ;yellow4
RW110;t1368;review;7;2.5;paper; ;yellow4
RW155;t1371;review;7;2.5;paper; ;yellow4
RW44;t1375;review;7;2.5;paper; ;yellow4
RW110;t1377;review;7;2.5;paper; ;yellow4
RW155;t1380;review;7;2.5;paper; ;yellow4
RW44;t1384;review;7;2.5;paper; ;yellow4
RW155;t1386;review;7;2.5;paper; ;yellow4
RW262;t1402;review;7;2.5;paper; ;olivedrab4
RW143;t1403;review;7;2.5;paper; ;olivedrab4
RW262;t1404;review;7;2.5;paper; ;olivedrab4
RW143;t1416;review;7;2.5;paper; ;olivedrab4
RW143;t1470;review;7;2.5;paper; ;olivedrab4
RW262;t1488;review;7;2.5;paper; ;olivedrab4
RW262;t1493;review;7;2.5;paper; ;olivedrab4
RW143;t1494;review;7;2.5;paper; ;olivedrab4
RW18;t1505;review;7;2.5;paper; ;red
RW224;t1506;review;7;2.5;paper; ;red
RW221;t1509;review;7;2.5;paper; ;red
RW67;t1512;review;7;2.5;paper; ;red
RW49;t1520;review;7;2.5;paper; ;red
RW18;t1531;review;7;2.5;paper; ;red
RW224;t1532;review;7;2.5;paper; ;red
RW44;t1536;review;7;2.5;paper; ;red
RW49;t1538;review;7;2.5;paper; ;red
RW49;t1545;review;7;2.5;paper; ;red
RW103;t1546;review;7;2.5;paper; ;red
RW18;t1550;review;7;2.5;paper; ;red
RW221;t1569;review;7;2.5;paper; ;red
RW67;t1571;review;7;2.5;paper; ;red
RW224;t1577;review;7;2.5;paper; ;red
RW67;t1579;review;7;2.5;paper; ;red
RW224;t1583;review;7;2.5;paper; ;red
RW44;t1589;review;7;2.5;paper; ;red
RW110;t1591;review;7;2.5;paper; ;red
RW155;t1594;review;7;2.5;paper; ;red
RW67;t1597;review;7;2.5;paper; ;red
RW221;t1598;review;7;2.5;paper; ;red
RW8;t1605;review;7;2.5;paper; ;red
RW103;t1611;review;7;2.5;paper; ;red
RW49;t1617;review;7;2.5;paper; ;red
RW221;t1628;review;7;2.5;paper; ;red
RW49;t1629;review;7;2.5;paper; ;red
RW49;t1631;review;7;2.5;paper; ;red
RW67;t1632;review;7;2.5;paper; ;red
RW224;t1633;review;7;2.5;paper; ;red
RW8;t1634;review;7;2.5;paper; ;red
RW8;t1635;review;7;2.5;paper; ;red
RW22;t1636;review;7;2.5;paper; ;red
RW49;t1638;review;7;2.5;paper; ;red
RW8;t1640;review;7;2.5;paper; ;red
RW178;t1642;review;7;2.5;paper; ;red
RW18;t1645;review;7;2.5;paper; ;red
RW224;t1646;review;7;2.5;paper; ;red
RW8;t1649;review;7;2.5;paper; ;red
RW18;t1659;review;7;2.5;paper; ;red
RW221;t1663;review;7;2.5;paper; ;red
RW44;t1666;review;7;2.5;paper; ;red
RW8;t1671;review;7;2.5;paper; ;red
RW155;t1675;review;7;2.5;paper; ;red
RW44;t1676;review;7;2.5;paper; ;red
RW221;t1678;review;7;2.5;paper; ;red
RW22;t1679;review;7;2.5;paper; ;red
RW67;t1684;review;7;2.5;paper; ;red
RW103;t1687;review;7;2.5;paper; ;red
RW221;t1688;review;7;2.5;paper; ;red
RW22;t1689;review;7;2.5;paper; ;red
RW67;t1691;review;7;2.5;paper; ;red
RW8;t1692;review;7;2.5;paper; ;red
RW67;t1693;review;7;2.5;paper; ;red
RW67;t1696;review;7;2.5;paper; ;red
RW103;t1702;review;7;2.5;paper; ;red
RW159;t1741;review;7;2.5;paper; ;blue3
RW159;t1773;review;7;2.5;paper; ;blue3
RW38;t1805;review;7;2.5;paper; ;blue3
RW159;t1813;review;7;2.5;paper; ;blue3
RW159;t1822;review;7;2.5;paper; ;blue3
RW159;t1843;review;7;2.5;paper; ;blue3
RW38;t1861;review;7;2.5;paper; ;blue3
RW38;t1870;review;7;2.5;paper; ;blue3
RW159;t1884;review;7;2.5;paper; ;blue3
RW159;t1893;review;7;2.5;paper; ;blue3
RW159;t1917;review;7;2.5;paper; ;blue3
RW38;t1934;review;7;2.5;paper; ;blue3
RW159;t1942;review;7;2.5;paper; ;blue3
RW159;t1975;review;7;2.5;paper; ;blue3
RW38;t1991;review;7;2.5;paper; ;blue3
RW159;t1999;review;7;2.5;paper; ;blue3
RW38;t2017;review;7;2.5;paper; ;blue3
RW159;t2025;review;7;2.5;paper; ;blue3
RW266;t2042;review;7;2.5;paper; ;blue3
RW38;t2043;review;7;2.5;paper; ;blue3
RW159;t2046;review;7;2.5;paper; ;blue3
RW266;t2052;review;7;2.5;paper; ;blue3
RW159;t2068;review;7;2.5;paper; ;blue3
RW196;t2105;review;7;2.5;paper; ;dodgerblue2
RW196;t2108;review;7;2.5;paper; ;dodgerblue2
RW106;t2109;review;7;2.5;paper; ;dodgerblue2
RW196;t2115;review;7;2.5;paper; ;dodgerblue2
RW106;t2123;review;7;2.5;paper; ;dodgerblue2
RW196;t2124;review;7;2.5;paper; ;dodgerblue2
RW196;t2125;review;7;2.5;paper; ;dodgerblue2
RW196;t2126;review;7;2.5;paper; ;dodgerblue2
RW106;t2134;review;7;2.5;paper; ;dodgerblue2
RW196;t2135;review;7;2.5;paper; ;dodgerblue2
RW196;t2136;review;7;2.5;paper; ;dodgerblue2
RW267;t2137;review;7;2.5;paper; ;dodgerblue2
RW196;t2138;review;7;2.5;paper; ;dodgerblue2
RW106;t2139;review;7;2.5;paper; ;dodgerblue2
RW196;t2140;review;7;2.5;paper; ;dodgerblue2
RW106;t2143;review;7;2.5;paper; ;dodgerblue2
RW106;t2146;review;7;2.5;paper; ;dodgerblue2
RW58;t2164;review;7;2.5;paper; ;cornflowerblue
RW58;t2165;review;7;2.5;paper; ;cornflowerblue
RW58;t2166;review;7;2.5;paper; ;cornflowerblue
RW58;t2167;review;7;2.5;paper; ;cornflowerblue
RW58;t2169;review;7;2.5;paper; ;cornflowerblue
RW267;t2194;review;7;2.5;paper; ;slateblue3
RW178;t2205;review;7;2.5;paper; ;tan4
RW61;t2217;review;7;2.5;paper; ;darkblue
RW245;t2219;review;7;2.5;paper; ;darkblue
RW61;t2220;review;7;2.5;paper; ;darkblue
RW245;t2225;review;7;2.5;paper; ;darkblue
RW126;t2229;review;7;2.5;paper; ;darkblue
RW126;t2236;review;7;2.5;paper; ;darkblue
RW61;t2242;review;7;2.5;paper; ;darkblue
RW126;t2247;review;7;2.5;paper; ;darkblue
RW61;t2251;review;7;2.5;paper; ;darkblue
RW245;t2256;review;7;2.5;paper; ;darkblue
RW61;t2263;review;7;2.5;paper; ;darkblue
RW126;t2265;review;7;2.5;paper; ;darkblue
RW245;t2270;review;7;2.5;paper; ;darkblue
RW61;t2275;review;7;2.5;paper; ;darkblue
RW108;t2282;review;7;2.5;paper; ;cyan4
RW108;t2283;review;7;2.5;paper; ;cyan4
RW108;t2284;review;7;2.5;paper; ;cyan4
RW108;t2285;review;7;2.5;paper; ;cyan4
RW108;t2287;review;7;2.5;paper; ;cyan4
RW140;t2292;review;7;2.5;paper; ;blue1
RW140;t2295;review;7;2.5;paper; ;blue1
RW23;t2318;review;7;2.5;paper; ;royalblue1
RW23;t2320;review;7;2.5;paper; ;royalblue1
RW23;t2323;review;7;2.5;paper; ;royalblue1
RW23;t2331;review;7;2.5;paper; ;royalblue1
RW23;t2339;review;7;2.5;paper; ;royalblue1
RW23;t2349;review;7;2.5;paper; ;royalblue1
RW23;t2352;review;7;2.5;paper; ;royalblue1
RW140;t2353;review;7;2.5;paper; ;turquoise3
RW47;t2356;review;7;2.5;paper; ;purple3
RW47;t2360;review;7;2.5;paper; ;purple3
RW289;t2391;review;7;2.5;paper; ;deepskyblue4
RW289;t2393;review;7;2.5;paper; ;deepskyblue4
RW285;t2397;review;7;2.5;paper; ;deepskyblue4
RW30;t2398;review;7;2.5;paper; ;deepskyblue4
RW10;t2404;review;7;2.5;paper; ;deepskyblue4
RW30;t2409;review;7;2.5;paper; ;deepskyblue4
RW289;t2418;review;7;2.5;paper; ;deepskyblue4
RW30;t2421;review;7;2.5;paper; ;deepskyblue4
RW289;t2441;review;7;2.5;paper; ;deepskyblue4
RW285;t2451;review;7;2.5;paper; ;deepskyblue4
RW285;t2453;review;7;2.5;paper; ;deepskyblue4
RW30;t2461;review;7;2.5;paper; ;deepskyblue4
RW10;t2464;review;7;2.5;paper; ;deepskyblue4
RW10;t2501;review;7;2.5;paper; ;deepskyblue4
RW289;t2503;review;7;2.5;paper; ;deepskyblue4
RW178;t2515;review;7;2.5;paper; ;darkgreen
RW185;t2523;review;7;2.5;paper; ;darkgreen
RW185;t2532;review;7;2.5;paper; ;darkgreen
RW269;t2544;review;7;2.5;paper; ;darkgreen
RW262;t2570;review;7;2.5;paper; ;darkgreen
RW178;t2592;review;7;2.5;paper; ;darkgreen
RW185;t2598;review;7;2.5;paper; ;darkgreen
RW269;t2602;review;7;2.5;paper; ;darkgreen
RW269;t2612;review;7;2.5;paper; ;darkgreen
RW269;t2624;review;7;2.5;paper; ;darkgreen
RW178;t2626;review;7;2.5;paper; ;darkgreen
RW269;t2637;review;7;2.5;paper; ;darkgreen
RW38;t2674;review;7;2.5;paper; ;darkgreen
RW262;t2686;review;7;2.5;paper; ;darkgreen
RW176;t1354;review;8;5;paper; ;yellow4
RW176;t1362;review;8;5;paper; ;yellow4
RW176;t1372;review;8;5;paper; ;yellow4
RW176;t1381;review;8;5;paper; ;yellow4
RW146;t1391;review;8;5;paper; ;violetred4
RW146;t1393;review;8;5;paper; ;violetred4
RW146;t1394;review;8;5;paper; ;violetred4
RW146;t1395;review;8;5;paper; ;violetred4
RW146;t1397;review;8;5;paper; ;violetred4
RW146;t1398;review;8;5;paper; ;violetred4
RW146;t1399;review;8;5;paper; ;violetred4
RW146;t1400;review;8;5;paper; ;violetred4
RW7;t1503;review;8;5;paper; ;red
RW7;t1539;review;8;5;paper; ;red
RW104;t1542;review;8;5;paper; ;red
RW36;t1553;review;8;5;paper; ;red
RW28;t1554;review;8;5;paper; ;red
RW36;t1556;review;8;5;paper; ;red
RW28;t1557;review;8;5;paper; ;red
RW36;t1559;review;8;5;paper; ;red
RW3;t1564;review;8;5;paper; ;red
RW28;t1573;review;8;5;paper; ;red
RW3;t1576;review;8;5;paper; ;red
RW3;t1580;review;8;5;paper; ;red
RW176;t1595;review;8;5;paper; ;red
RW104;t1599;review;8;5;paper; ;red
RW28;t1603;review;8;5;paper; ;red
RW36;t1607;review;8;5;paper; ;red
RW24;t1619;review;8;5;paper; ;red
RW7;t1639;review;8;5;paper; ;red
RW28;t1641;review;8;5;paper; ;red
RW24;t1643;review;8;5;paper; ;red
RW104;t1651;review;8;5;paper; ;red
RW36;t1655;review;8;5;paper; ;red
RW193;t1656;review;8;5;paper; ;red
RW7;t1662;review;8;5;paper; ;red
RW24;t1664;review;8;5;paper; ;red
RW3;t1668;review;8;5;paper; ;red
